ID,Real_Visual_Angle,Distance,Elevation,Task,Reported_Visual_Angle,Ratio_Visual_Angle,Study
30,2.95223914553063,50.3373160365151,2.96346826953653,Perceptual,4.95061530033457,1.67690185526781,QuadStudy
30,4.33706574300479,34.3088412185547,4.35018743835925,Perceptual,8.21025384666051,1.89304343838982,QuadStudy
30,0.370779037156586,62.8626390740955,2.55799716828007,Perceptual,0.620698207619945,1.67403802647509,QuadStudy
30,1.15268412998999,20.3939057406864,7.90728638048713,Perceptual,1.9454822379486,1.68778435247954,QuadStudy
30,0.463196299507583,50.3482302703879,3.19439921406215,Perceptual,0.584889336618137,1.26272454516568,QuadStudy
30,0.680641068700974,34.3248523865726,4.68839802993912,Perceptual,1.14587739536697,1.68352667515922,QuadStudy
31,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.513682858260855,0.98783715454068,QuadStudy
31,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,0.96807807089276,0.639018892766505,QuadStudy
31,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,0.642101153543711,0.961756302338012,QuadStudy
31,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,0.770517836025137,0.79956792727365,QuadStudy
32,2.22523607733862,66.750748952802,2.2343469966129,Perceptual,3.52152041561668,1.5825378940595,QuadStudy
32,6.59014302579263,22.6499996856512,6.59764087877339,Perceptual,7.30062334629877,1.10780954491055,QuadStudy
32,3.03491199445318,48.9691993579638,3.04633960593711,Perceptual,5.48135595283756,1.80610046118493,QuadStudy
32,4.59326303517683,32.4046676539044,4.60635130800869,Perceptual,5.48135595283756,1.19334684533836,QuadStudy
32,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.551732872573209,1.58044616158459,QuadStudy
32,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,2.01575467142859,1.94785071049465,QuadStudy
32,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,0.551732872573209,1.15868100511984,QuadStudy
32,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,0.827591315087436,1.14801574474392,QuadStudy
33,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,1.23138427952127,2.36801194212853,QuadStudy
33,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.8384381612317,1.21353509962949,QuadStudy
33,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.39384350283648,2.08773612370503,QuadStudy
33,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.62469681337902,1.68595119124431,QuadStudy
34,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.572953020554149,1.10181656328949,QuadStudy
34,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.05773819557891,0.698202666601411,QuadStudy
34,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,0.716187918647142,1.07272544304866,QuadStudy
34,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,0.859420578802087,0.891822484465744,QuadStudy
35,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.711248818915873,1.36776611901557,QuadStudy
35,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.61010300942674,1.06281329291454,QuadStudy
35,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,0.770517836025137,1.15410224817572,QuadStudy
35,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.20514265306009,1.25057898483857,QuadStudy
36,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.572953020554149,1.10181656328949,QuadStudy
36,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,2.14833999674524,1.41809827872676,QuadStudy
36,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,0.763932409458051,1.14423841991514,QuadStudy
36,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.51188422710866,1.56888534077693,QuadStudy
37,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.943673859023845,1.81473079103441,QuadStudy
37,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,2.59953053617955,1.7159247532694,QuadStudy
37,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.17476306169338,1.7595915722967,QuadStudy
37,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.56951731918571,1.62869131777045,QuadStudy
38,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.769164666596614,1.47914111480471,QuadStudy
38,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.68735647370734,1.11380755122002,QuadStudy
38,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,0.957523618089764,1.43420451630233,QuadStudy
38,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.27929096791041,1.32752284213011,QuadStudy
39,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,2.13430181664235,4.10436634117219,QuadStudy
39,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,3.70608126165302,2.44634809477732,QuadStudy
39,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,2.13430181664235,3.19681441454926,QuadStudy
39,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,3.03259780080651,3.14693291248665,QuadStudy
40,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.919728289724227,1.76868229504045,QuadStudy
40,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,2.03529390911587,1.34347765884029,QuadStudy
40,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.08557176724372,1.62599846305336,QuadStudy
40,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.43231989094082,1.48632126713678,QuadStudy
41,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.743286174739155,1.42937551459211,QuadStudy
41,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.66455758859699,1.09875822952007,QuadStudy
41,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,0.94458469988587,1.41482425813062,QuadStudy
41,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.47102704255262,1.52648775717492,QuadStudy
42,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.94458469988587,1.81648238237314,QuadStudy
42,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.47102704255262,0.971010603612457,QuadStudy
42,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.11490971756358,1.66994163067124,QuadStudy
42,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.26200465952468,1.30958480472205,QuadStudy
43,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.891249709902549,1.71391659903951,QuadStudy
43,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.95514241782868,1.29057044117272,QuadStudy
43,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.3095608045354,1.96149524121828,QuadStudy
43,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.72783699880744,1.79297997166431,QuadStudy
44,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.677124058646317,1.30214254302514,QuadStudy
44,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.4149602132169,0.934001436397254,QuadStudy
44,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,0.625038668734024,0.936199655680865,QuadStudy
44,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,0.833378463587148,0.86479852848356,QuadStudy
45,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.970821925241984,2.78093233447363,QuadStudy
45,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,2.62559699395004,2.53714950664788,QuadStudy
45,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,1.2970573908472,2.72391919356867,QuadStudy
45,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.71078852195229,2.37316671081899,QuadStudy
45,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.970821925241984,1.8669378445752,QuadStudy
45,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.94150450877571,1.2815681904197,QuadStudy
45,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,0.970821925241984,1.45412307686477,QuadStudy
45,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.51188422710866,1.56888534077693,QuadStudy
46,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.94458469988587,2.70577545300795,QuadStudy
46,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.88904105196659,1.82540564453656,QuadStudy
46,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,1.11490971756358,2.34139522290841,QuadStudy
46,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.66455758859699,2.30903621739968,QuadStudy
46,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,1.11490971756358,2.14402568677595,QuadStudy
46,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,2.09028981160228,1.3797799176872,QuadStudy
46,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.26200465952468,1.89026437373496,QuadStudy
46,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.47102704255262,1.52648775717492,QuadStudy
47,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,1.84495889016128,5.28490931243155,QuadStudy
47,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,2.3691827412141,2.28937298331794,QuadStudy
47,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,1.84495889016128,3.87455402337515,QuadStudy
47,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.58281662878821,2.19564702742124,QuadStudy
47,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,1.39833605416732,2.68906833589303,QuadStudy
47,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,2.3691827412141,1.56387442043386,QuadStudy
47,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.58281662878821,2.37078513218843,QuadStudy
47,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.84495889016128,1.91451759679088,QuadStudy
48,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.982189309936894,2.8134943593255,QuadStudy
48,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,2.49606412268826,2.4119801599531,QuadStudy
48,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,1.00265055352368,2.10564243838241,QuadStudy
48,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.47323886973195,2.04364326617219,QuadStudy
48,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.982189309936894,1.88879787897387,QuadStudy
48,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,2.76194012873058,1.823129741304,QuadStudy
48,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.24818011648329,1.86955760296586,QuadStudy
48,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.94377749744809,2.01706186677427,QuadStudy
49,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,1.21283939314558,3.47419459452487,QuadStudy
49,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,2.82701025502107,2.73177783579976,QuadStudy
49,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,1.41372023374187,2.96892003869668,QuadStudy
49,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,2.45515766426909,3.40573856084007,QuadStudy
49,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,1.41372023374187,2.71865286247683,QuadStudy
49,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,3.49618962745355,2.307800674151,QuadStudy
49,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.815454614211,2.71923653647072,QuadStudy
49,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,2.45515766426909,2.54772210709164,QuadStudy
50,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.94458469988587,2.70577545300795,QuadStudy
50,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.66455758859699,1.6084842702163,QuadStudy
50,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,1.26200465952468,2.65030579117787,QuadStudy
50,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.11490971756358,1.54657726150227,QuadStudy
50,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.94458469988587,1.81648238237314,QuadStudy
50,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.66455758859699,1.09875822952007,QuadStudy
50,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.26200465952468,1.89026437373496,QuadStudy
50,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.47102704255262,1.52648775717492,QuadStudy
51,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,1.84918839068029,5.29702477299765,QuadStudy
51,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,2.76781216013388,2.67457392461933,QuadStudy
51,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,2.15542855826005,4.52656394515876,QuadStudy
51,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,2.43895691308944,3.38326524932525,QuadStudy
51,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,2.15542855826005,4.14499409424733,QuadStudy
51,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,4.30933299892624,2.84454868293475,QuadStudy
51,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,2.76781216013388,4.14570317154139,QuadStudy
51,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,3.74274917257612,3.88385843689182,QuadStudy
52,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.779847181605806,2.23388263788454,QuadStudy
52,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.2970573908472,1.25336391185119,QuadStudy
52,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,0.763932409458051,1.60431617551848,QuadStudy
52,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,0.970821925241984,1.34670197137418,QuadStudy
52,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.763932409458051,1.4690792294985,QuadStudy
52,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.2970573908472,0.856174933277261,QuadStudy
52,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,0.779847181605806,1.16807599181312,QuadStudy
52,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.14587739536697,1.18907930626204,QuadStudy
53,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,1.41372023374187,4.04962043778774,QuadStudy
53,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.815454614211,1.7542980851214,QuadStudy
53,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,1.41372023374187,2.96892003869668,QuadStudy
53,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.815454614211,2.51835712021946,QuadStudy
53,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,1.815454614211,3.49120764195181,QuadStudy
53,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,2.45515766426909,1.62062562861444,QuadStudy
53,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.41372023374187,2.11750802352585,QuadStudy
53,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.815454614211,1.88390094956442,QuadStudy
54,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.822348835742584,2.35562919220563,QuadStudy
54,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,2.6957745603972,2.60496302810582,QuadStudy
54,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,1.28067586632604,2.68951674586051,QuadStudy
54,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,2.22414504423126,3.08528313773072,QuadStudy
54,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.822348835742584,1.58141686232262,QuadStudy
54,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,2.22414504423126,1.46813645123278,QuadStudy
54,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.28067586632604,1.91823060727053,QuadStudy
54,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.8198305779284,1.88844189602374,QuadStudy
55,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.931990796366406,2.6697000486481,QuadStudy
55,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.2451792641937,1.20323338391867,QuadStudy
55,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,0.931990796366406,1.95725157295748,QuadStudy
55,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.2451792641937,1.72728419723929,QuadStudy
55,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,1.2451792641937,2.39454036951634,QuadStudy
55,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.86385831002637,1.23031469192182,QuadStudy
55,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.1000451740939,1.64767711941091,QuadStudy
55,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.45141546046989,1.50613677851706,QuadStudy
56,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.901685460893871,2.58289001157396,QuadStudy
56,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.53092728112379,1.47935551608531,QuadStudy
56,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,1.14587739536697,2.40642970214129,QuadStudy
56,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.53092728112379,2.1236673110839,QuadStudy
56,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.901685460893871,1.73398505645245,QuadStudy
56,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.78447837938828,1.17791677391357,QuadStudy
56,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.35249330026039,2.02580068298665,QuadStudy
56,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.53092728112379,1.58864635670148,QuadStudy
57,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,1.15059262391857,3.29588789505805,QuadStudy
57,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,2.02754025746889,1.9592392799806,QuadStudy
57,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,1.35805859623531,2.85202636551036,QuadStudy
57,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,2.30095329379831,3.19182978487609,QuadStudy
57,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.490430015437819,0.943120805299325,QuadStudy
57,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,2.30095329379831,1.51883682764809,QuadStudy
57,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,0.90539594653981,1.35612629394953,QuadStudy
57,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.35805859623531,1.40926017041947,QuadStudy
58,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,1.50218133579795,4.30301844277163,QuadStudy
58,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,2.65469525137005,2.56526754213756,QuadStudy
58,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,1.8863979298442,3.96157915915701,QuadStudy
58,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,2.65469525137005,3.68253253811364,QuadStudy
58,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,1.50218133579795,2.8887678700877,QuadStudy
58,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,2.65469525137005,1.75233844373582,QuadStudy
58,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.8863979298442,2.82549733438772,QuadStudy
58,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,2.30549463499594,2.39241647689008,QuadStudy
59,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.714327738540262,2.04620132062107,QuadStudy
59,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.21283939314558,1.17198293380625,QuadStudy
59,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,0.729209168771621,1.53139472852923,QuadStudy
59,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.07147425973608,1.48632458780081,QuadStudy
60,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.774691695301452,2.21911467870383,QuadStudy
60,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.53317584763577,1.48152833599243,QuadStudy
60,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,0.774691695301452,1.62691149429523,QuadStudy
60,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,0.984494805327187,1.36566867792082,QuadStudy
31453,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.774691695301452,2.21911467870383,QuadStudy
31453,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.31532421137466,1.27101538494324,QuadStudy
31453,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,0.984494805327187,2.06751398598314,QuadStudy
31453,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.16201541492958,1.6119212075508,QuadStudy
31453,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.790830598396201,1.52080575686,QuadStudy
31453,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.53317584763577,1.01203442369999,QuadStudy
31453,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,0.984494805327187,1.47460268279677,QuadStudy
31453,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.16201541492958,1.20582576202034,QuadStudy
31849,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.724504719268929,2.07535341745758,QuadStudy
31849,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.80374394465054,1.74298190843233,QuadStudy
31849,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,0.901927839449517,1.8941170764123,QuadStudy
31849,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.4046003745463,1.94842951545715,QuadStudy
31849,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.480542430626895,0.924106498148856,QuadStudy
31849,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.99590916901365,1.31748017602488,QuadStudy
31849,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,0.724504719268929,1.08518256973212,QuadStudy
31849,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.4046003745463,1.45755666853524,QuadStudy
31624,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.940770936073617,2.69485087577522,QuadStudy
31624,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.46508814719775,1.41573428002224,QuadStudy
31624,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,1.110408345619,2.33194199938587,QuadStudy
31624,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.25690949168328,1.74355610053501,QuadStudy
31624,0.520007630710858,60.6021713224865,-0.485017042994091,Perceptual,0.940770936073617,1.80914832881888,QuadStudy
31624,1.51494436526228,20.8063252161452,-1.4128258332407,Perceptual,1.25690949168328,0.82967369660844,QuadStudy
31624,0.667633944256746,47.2027877248791,-0.622702915456561,Perceptual,1.110408345619,1.66319935523227,QuadStudy
31624,0.963667763228612,32.7040237432644,-0.898786663881024,Perceptual,1.46508814719775,1.52032495337315,QuadStudy
61,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.756924060046937,2.16821905088403,QuadStudy
61,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.62410203838201,1.56939153073434,QuadStudy
61,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,0.975223765849835,2.04804409779246,QuadStudy
61,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.20514265306009,1.67174632593779,QuadStudy
62,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,1.23529765773605,3.53852659254832,QuadStudy
62,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,2.77590435396964,2.68239351979917,QuadStudy
62,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,1.50145863682283,3.15317735980812,QuadStudy
62,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.8384381612317,2.55023937099808,QuadStudy
63,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.564272055592532,1.61636481834301,QuadStudy
63,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.31373101549868,1.26947585845077,QuadStudy
63,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,0.644570721372708,1.35364755017719,QuadStudy
63,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.04326745830232,1.44719675795957,QuadStudy
64,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.716462067910065,2.05231513552633,QuadStudy
64,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,2.2224024210706,2.14753719599194,QuadStudy
64,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,0.931990796366406,1.95725157295748,QuadStudy
64,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.46115545153287,2.02688142480196,QuadStudy
65,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.772338565170127,2.21237410610315,QuadStudy
65,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.81140684305761,1.7503866696953,QuadStudy
65,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,0.813752464656205,1.70894208146259,QuadStudy
65,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.20091560325611,1.66588265912506,QuadStudy
66,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,1.18030049723867,3.3809864938394,QuadStudy
66,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,2.3190027832077,2.2408834184712,QuadStudy
66,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,1.30612693940679,2.74296593550376,QuadStudy
66,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.51188422710866,2.09725122208099,QuadStudy
67,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,2.19093135923898,6.27595205784136,QuadStudy
67,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,4.05388273854648,3.91732113260763,QuadStudy
67,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,2.747672020903,5.77032027124158,QuadStudy
67,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,3.16839121769946,4.39511983404884,QuadStudy
68,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,1.0148064650938,2.90692663467484,QuadStudy
68,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.35731782934087,1.31159437987309,QuadStudy
68,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,0.698011015790482,1.46587623388983,QuadStudy
68,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,0.896146487219218,1.24311391162427,QuadStudy
69,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,1.13797531399819,3.25974544275103,QuadStudy
69,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.46311915685552,1.41383161830877,QuadStudy
69,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,0.952305746637953,1.99991451397424,QuadStudy
69,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.22557164918656,1.70008496214016,QuadStudy
70,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,1.43012667340082,4.09661690269535,QuadStudy
70,1.03486096781857,22.6742451111388,7.10771530925642,Perceptual,1.11340521081355,1.07589835295513,QuadStudy
70,0.476173226397326,48.9804184481921,3.28370146944949,Perceptual,0.755537792457979,1.58668684120335,QuadStudy
70,0.720888471152493,32.4216191970728,4.96429062998348,Perceptual,1.46311915685552,2.02960543191433,QuadStudy
71,0.349099441653887,66.758979855597,2.40861072638117,Perceptual,0.618122746448099,1.77062083949402,QuadStudy
